date;BAMLCC0A0CMTRIV;BAMLHYH0A0HYM2TRIV;BOGMBBM;CNP16OV;CPIAUCNS;DCOILWTICO;DRBLACBS;DRCLACBS;DRSREACBS;EXPINF10YR;EXPINF1YR;FEDFUNDS;GDP;GDPC1;GFDEBTN;H8B1001NCBCMG;H8B1023NCBCMG;H8B1027NCBCMG;H8B1058NCBCMG;ICSA;LNS15000000;LNU00000012;LNU00000036;LNU00000060;LNU00024230;M1SL;M1V;M2SL;M2V;MBCURRCIR;MICH;MORTGAGE30US;MPRIME;MVLOAS;PAYEMS;REAINTRATREARAT10Y;REAINTRATREARAT1YE;REVOLSL;TB1YR;TB3MS;TERMCBAUTO48NS;TERMCBPER24NS;UMCSENT;VIXCLS;WILL5000INDFC
2001-01-01;0.026360489565065537;0.06331896676405102;0.007092198581560183;0.0007111576898604088;0.006321839080459801;0.07110778443113785;0.0265;0.0351;0.0208;0.025332933;0.026536536000000003;0.059800000000000006;0.0033046996936680895;-0.0032422100322343494;0.01969617549030267;0.076;0.095;0.057;0.11199999999999999;-0.017341040462427793;-0.005674724775848405;0.003337531486146128;-0.001882833934046979;0.0011469498560123803;-0.00010331112144223997;0.007440749586625106;-0.0049235281793420516;0.01029441624365468;2.085;0.00034228991956197774;0.03;0.07032500000000001;0.09050000000000001;0.01577093521797246;-8.288812363899112e-05;0.022514329399999998;0.031255613;0.006028201688086154;0.0463;0.051500000000000004;0.0964;0.141;-0.03760162601626016;24.918571428571425;0.038442211055276454
2001-02-01;0.00981356902597863;0.015179542981501593;-0.04929577464788737;0.0010379263913824488;0.003997715591090856;-0.044374563242487786;0.0265;0.0351;0.0208;0.026418159;0.026321360000000002;0.054900000000000004;0.0033046996936680895;-0.0032422100322343494;0.01969617549030267;0.042;0.004;0.19399999999999998;0.057999999999999996;0.09191176470588225;0.004579956625955894;0.0022594614950104397;0.0026409399590385796;8.241984669909996e-05;0.002186978009677709;0.004103218747150583;-0.0049235281793420516;0.0077175070844304194;2.085;-0.003592814371257469;0.027999999999999997;0.0705;0.085;0.01577093521797246;0.0006857676830094306;0.022670139800000003;0.028342522;0.016339020169301888;0.0451;0.048799999999999996;0.0917;0.13699999999999998;-0.043294614572333745;23.411578947368422;-0.09484635857730461
2001-03-01;0.007751525943249904;-0.020017149900852238;0.022222222222222143;0.0009107468123861207;0.0022753128555175195;-0.035831809872029274;0.0265;0.0351;0.0208;0.024986875;0.021422446;0.053099999999999994;0.0033046996936680895;-0.0032422100322343494;0.01969617549030267;0.053;-0.026000000000000002;0.159;0.107;0.04296296296296287;-0.00039767643341048764;-0.0019412611935625268;0.002580228995323397;0.0011290588429206938;0.0007044915632838933;0.006992371957864174;-0.0049235281793420516;0.011547436229831787;2.085;0.004979395604395531;0.027999999999999997;0.06952000000000001;0.0832;0.01577093521797246;-0.0003162912590651823;0.022672947300000003;0.036173011000000005;0.006559276105643441;0.041100000000000005;0.044199999999999996;0.0917;0.13699999999999998;0.009933774834437248;28.49681818181818;-0.06736166800320764
2001-04-01;-0.005239284081718809;-0.013562658937409378;-0.007246376811594235;0.001026574274981984;0.0039727582292850006;0.08001516875237003;0.0294;0.0352;0.0208;0.02586794;0.025592128999999998;0.048;0.012298582524110424;0.006213892148654976;-0.008127314357764592;0.04;-0.028999999999999998;0.055;0.12300000000000001;0.024664256198347;0.00816981855898602;-0.004642991592420653;0.009275642056726152;0.0006420968578413344;0.000721166228815795;0.007033997655333968;-0.0042109695757449606;0.012598580441640417;2.059;0.0046130189646336195;0.031;0.070775;0.078;0.03349737362316696;-0.002139408046886171;0.022209839100000003;0.023977764000000002;0.006954914377015342;0.038;0.0387;0.0917;0.13699999999999998;-0.033879781420764976;28.134000000000004;0.08225852679850942
2001-05-01;0.010224460940261748;0.01754677754677747;0.058394160583941535;0.0009649225032046793;0.0045223289994347216;-0.003160112359550604;0.0294;0.0352;0.0208;0.027619294000000003;0.027238774;0.0421;0.012298582524110424;0.006213892148654976;-0.008127314357764592;0.048;-0.055;0.188;0.07200000000000001;-0.005671077504725952;0.006454704323806348;-0.0020801815431165105;0.0006906077348065587;8.22672864142504e-06;0.003860606372574349;0.0016118921823229382;-0.0042109695757449606;-0.0005646527385657629;2.059;0.005782312925170174;0.032;0.07145;0.0724;0.03349737362316696;-0.0004001117293130907;0.0243341797;0.018632221;0.0030298947333187165;0.036000000000000004;0.0362;0.0867;0.133;0.040723981900452344;22.944090909090907;0.010063559322033955
2001-06-01;0.004513764357007233;-0.02634303149177275;-0.020689655172413834;0.0010152189706238435;0.0016882386043894915;-0.07115181401902082;0.0294;0.0352;0.0208;0.028453051;0.027511841999999998;0.0397;0.012298582524110424;0.006213892148654976;-0.008127314357764592;0.024;-0.132;0.085;0.048;0.00684410646387823;0.0024925084717282164;0.0018318489040489716;0.0021234803843499517;0.00018921320214548842;0.0021878097972858335;0.0068842199374161694;-0.0042109695757449606;0.007890122735242588;2.059;0.00591816029759884;0.03;0.07160000000000001;0.0698;0.03349737362316696;-0.0008383052639528987;0.025264560199999998;0.014453971000000001;0.003399199913200812;0.0337;0.0349;0.0867;0.133;0.006521739130434634;20.940476190476186;-0.01678028316727842
2001-07-01;0.02800588680954097;0.016255840631207885;0.04929577464788726;0.001070016282856523;-0.002808988764044895;0.012514220705347023;0.0326;0.0378;0.0213;0.028069829;0.026878453000000004;0.0377;-9.24615529767081e-05;-0.004003490160505052;0.014082696926651206;0.02;-0.08900000000000001;0.168;0.053;0.002014098690835908;-0.0009218907140462473;0.0036569987389658554;0.0027017004820681922;0.00030432887258480257;0.0014326158883923856;0.011276860237968478;-0.038164710857384376;0.005779452981540478;2.014;0.010421919650361433;0.026000000000000002;0.071275;0.0675;0.039700217602185006;-0.0009221536066031932;0.025283674399999997;0.01692817;-0.005776004594365558;0.0339;0.0351;0.0867;0.133;-0.002159827213822796;22.316190476190474;-0.01653333333333329
2001-08-01;0.010851426102719941;0.007874015748031482;0.006711409395973256;0.0011153452923133855;0.0;-0.0018726591760299671;0.0326;0.0378;0.0213;0.026864373;0.025859519;0.0365;-9.24615529767081e-05;-0.004003490160505052;0.014082696926651206;-0.004;-0.091;0.24100000000000002;0.033;0.0;0.008528367306993356;0.0005025757004648579;0.00010566356720209669;0.001019602683857368;0.0018052385980449337;0.009921854420932519;-0.038164710857384376;0.006495752777030406;2.014;0.010480785227083622;0.027000000000000003;0.0695;0.0667;0.039700217602185006;-0.0011272763037442068;0.0233436142;0.015937315;-0.0016933138851146223;0.0326;0.0336;0.083;0.1325;-0.009740259740259827;21.861739130434785;-0.06046637744034722
2001-09-01;0.0027570602530797572;-0.06908326048951041;1.2733333333333334;0.0011373131556957627;0.004507042253521165;-0.12045028142589109;0.0326;0.0378;0.0213;0.027490267;0.031152263;0.030699999999999998;-9.24615529767081e-05;-0.004003490160505052;0.014082696926651206;0.171;0.042;0.311;0.414;0.09296482412060292;-0.006376843739603011;-0.00018837121687809155;0.00591653460116226;-4.107113520612771e-05;0.002396980824153516;0.048252477829942686;-0.038164710857384376;0.021232719773925046;2.014;0.009384260783668052;0.027999999999999997;0.068175;0.06280000000000001;0.039700217602185006;-0.0019465567909837667;0.0217776797;0.0025169635000000003;0.0008084010198852187;0.0326;0.0264;0.083;0.1325;-0.10601092896174868;35.065333333333335;-0.09004329004328993
2001-10-01;0.0219624098479847;0.03198450658763452;-0.4164222873900293;0.001103563396934959;-0.0033651149747617737;-0.0955631399317407;0.0348;0.038599999999999995;0.0226;0.025279263;0.022912795;0.024900000000000002;0.005892138342822539;0.002773143584964499;0.023413834334573558;-0.1;-0.177;0.267;-0.188;0.10517241379310338;0.001967185668843019;0.0015072536582301232;-0.0006827013969120665;0.00029572431921787157;0.0032392097006699316;-0.03317574852782612;-0.0013189712024621603;-0.0021127813925658767;1.98;0.0034252161148262683;0.01;0.066175;0.0553;0.06276404699304083;-0.0024056886568364355;0.0198693245;0.010254736;-0.002621529713792481;0.0326;0.0216;0.083;0.1325;0.011002444987775029;32.721304347826084;0.025689819219790744
2001-11-01;-0.008202016567582793;0.03514458756291061;-0.1306532663316583;0.0009911858566116205;-0.0016882386043892694;-0.08207547169811313;0.0348;0.038599999999999995;0.0226;0.023965374;0.020813513000000002;0.0209;0.005892138342822539;0.002773143584964499;0.023413834334573558;0.08800000000000001;-0.125;0.247;0.106;-0.06916276651066045;0.0008215325062310708;0.0036997554398947585;0.0032056335067529584;-1.642427178882855e-05;0.0016397322334167352;0.004546624345886485;-0.0013189712024621603;0.008187967248130867;1.98;0.011378413524057107;0.004;0.06658;0.051;0.06276404699304083;-0.0023734538317586873;0.0181476553;0.010557457999999999;0.010278044274259601;0.0326;0.0187;0.0786;0.12619999999999998;0.0145102781136639;26.63095238095238;0.07637600494743357
2001-12-01;-0.0058870090036606815;-0.007856063727510021;0.06936416184971095;0.000916170407695871;-0.003945885005637084;0.025693730729702047;0.0348;0.038599999999999995;0.0226;0.026393462;0.027313753;0.0182;0.005892138342822539;0.002773143584964499;0.023413834334573558;0.08;-0.145;0.26899999999999996;0.154;-0.06860335195530731;0.0018643218876954748;0.0014994377108583645;0.003509690937663734;8.212270774987651e-05;0.0016032943479655781;0.010418445772843787;-0.0013189712024621603;0.009849836455545713;1.98;0.016232722597235627;0.018000000000000002;0.07065;0.0484;0.06276404699304083;-0.0012200515471778584;0.020405763;-0.0019812036999999998;0.0030617599666287187;0.0326;0.0169;0.0786;0.12619999999999998;0.058402860548271596;23.72;0.01781097385808672
2002-01-01;0.005167122833208859;0.005537251861901016;0.037837837837837895;0.0008829715923537318;0.002263723825693287;-0.012525050100200441;0.0369;0.0348;0.0213;0.027899368999999997;0.022902539000000003;0.0173;0.011541241399882551;0.008282272155843984;0.010531444841950899;-0.057999999999999996;-0.114;0.257;0.033;-0.019913627639155496;0.008512706568532202;0.0029943855271366004;-0.0016182074437542937;0.0008293712380624818;0.0012468827930174342;0.006338742393509067;-0.003962139555359845;0.003735875446280623;1.969;0.0036375138383679673;0.019;0.06997500000000001;0.0475;0.011985669981211089;-0.000992502786642424;0.025234999600000002;0.007873759000000001;-8.28576178080187e-05;0.0167;0.0165;0.0786;0.12619999999999998;0.04729729729729737;22.25285714285714;-0.012418854078464547
2002-02-01;0.007541689701550336;-0.013188689115889773;-0.03125;0.0007251531135394895;0.0039525691699606735;0.10502283105022836;0.0369;0.0348;0.0213;0.027123769000000002;0.021457897;0.0174;0.011541241399882551;0.008282272155843984;0.010531444841950899;0.034;0.052000000000000005;0.311;0.091;-0.023255813953488413;-0.00844085207165779;-0.0008085582783928791;0.006797030220642153;-0.0005415162454873723;0.0017838510989196532;-8.398421096844633e-05;-0.003962139555359845;0.005372105388606663;1.969;0.002206114087614175;0.021;0.06892499999999999;0.0475;0.011985669981211089;-0.0008864977226179516;0.0240007343;0.0085551172;5.680057472101652e-05;0.0167;0.0172;0.078;0.1286;-0.02473118279569886;22.87578947368421;-0.020577307802229217
2002-03-01;-0.018647579581842155;0.025251116071428603;0.010752688172043001;0.0007384740357143649;0.0056242969628796935;0.2033976124885215;0.0369;0.0348;0.0213;0.027046551000000002;0.02013877;0.0173;0.011541241399882551;0.008282272155843984;0.010531444841950899;0.036000000000000004;-0.06;0.322;0.047;0.04110275689223064;0.004624357728093331;0.0004979769685651281;-0.003583298712089733;0.0008045052292839916;0.002066254535680656;0.002267764152528162;-0.003962139555359845;0.0021519495203705663;1.969;0.006603773584905603;0.027000000000000003;0.07014000000000001;0.0475;0.011985669981211089;-0.00014533104883118764;0.024212901800000002;0.010803957;0.007182122656812062;0.0167;0.0179;0.078;0.1286;0.055126791620727644;18.984999999999996;0.0437700612780858
